Date,Local_Market,Local_Price_LKR,Export_Market,Export_Price_USD,Mango_Age_Days,Days_To_Maturity,Temp_C,Humidity_%,Region,weather,Harvesting_after_3months_price
2018-06-21,Colombo,393.99,London,2.017,121,7,28.84809182868233,86,Anuradhapura,Smoke,397.47
2017-05-22,Dambulla,210.91,London,1.455,6,134,28.27038674446064,63,Trincomalee,Fog,216.96
2020-03-07,Colombo,273.3,Doha,1.043,49,72,32.4,61,Kilinochchi,Tornado,298.07
2018-10-26,Colombo,260.45,Doha,1.051,21,112,31.040823273422546,53,Matale,Dust,241.14
2019-03-06,Dambulla,342.53,Doha,1.197,120,2,31.235212739855903,70,Matara,Ash,412.18
2020-06-03,Pettah,257.53,Paris,1.644,88,44,23.018667575474268,72,Jaffna,Fog,265.81
2018-05-19,Dambulla,261.55,Doha,1.124,80,79,27.23416447662543,71,Kilinochchi,Mist,270.02
2021-12-16,Pettah,260.35,London,1.672,73,79,27.1,58,Kegalle,Clouds,279.14
2019-05-10,Colombo,344.24,Doha,1.33,109,43,31.1,56,Gampaha,Squall,358.67
2018-12-20,Colombo,243.62,Dubai,1.038,11,111,26.848801563113078,65,Monaragala,Ash,277.69
2024-10-31,Colombo,270.61,Dubai,1.316,48,43,25.9,58,Puttalam,Clouds,275.72
2022-07-29,Dambulla,249.81,Doha,1.119,76,41,26.9,46,Kurunegala,Clear,249.71
2019-08-23,Pettah,252.13,Paris,1.777,69,61,23.176909974102973,66,Jaffna,Dust,241.38
2020-02-03,Pettah,239.71,London,1.571,48,60,32.5,64,Kilinochchi,Thunderstorm,271.19
2017-07-28,Dambulla,296.85,Dubai,1.273,85,55,25.91811798611028,76,Galle,Fog,314.77
2019-03-20,Dambulla,241.22,Doha,1.011,28,65,28.7108026317512,68,Matara,Ash,278.43
2019-06-20,Dambulla,266.45,Doha,1.176,107,75,35.70868739630155,80,Monaragala,Haze,282.76
2022-10-28,Colombo,310.85,Doha,1.252,70,33,32.3,97,Mannar,Drizzle,309.0
2019-10-20,Pettah,333.48,London,1.531,84,34,27.219688496480046,79,Mullaitivu,Ash,323.41
2020-11-19,Pettah,226.58,Paris,1.463,0,118,27.224421194293377,72,Gampaha,Mist,234.12
2019-02-08,Colombo,279.14,Paris,1.622,78,68,19.975884521434928,62,Puttalam,Mist,289.28
2018-07-30,Colombo,226.41,London,1.493,12,111,25.4,84,Jaffna,Clouds,245.73
2024-03-14,Dambulla,216.18,Doha,1.022,5,125,32.8,69,Mullaitivu,Tornado,232.32
2020-10-31,Dambulla,341.37,Paris,1.881,130,8,25.5,53,Kegalle,Clear,359.7
2024-07-24,Pettah,341.32,Paris,1.873,120,4,24.999577309211986,68,Ratnapura,Sand,374.28
2022-12-18,Pettah,224.93,Dubai,1.142,5,126,26.064939551628687,79,Mannar,Fog,265.87
2022-05-05,Colombo,276.74,London,1.61,98,52,25.90913772518155,83,Anuradhapura,Haze,268.22
2024-11-15,Dambulla,229.5,Dubai,1.118,46,69,26.0,75,Ratnapura,Drizzle,249.86
2018-09-04,Dambulla,271.64,Dubai,1.193,83,27,24.8,65,Puttalam,Clouds,261.82
2022-07-02,Pettah,326.73,Doha,1.199,104,31,30.91037860753244,48,Matale,Dust,321.65
2023-06-06,Colombo,455.68,London,2.022,133,9,28.6,71,Batticaloa,Clear,503.02
2019-06-16,Colombo,242.88,London,1.522,17,112,34.4,65,Polonnaruwa,Tornado,241.48
2020-03-21,Pettah,205.03,Doha,1.019,4,133,32.2,70,Kilinochchi,Drizzle,240.69
2024-03-05,Pettah,346.47,Dubai,1.49,112,6,26.9,86,Anuradhapura,Squall,422.95
2018-12-05,Dambulla,320.41,London,1.61,101,47,27.244150438080716,73,Mullaitivu,Ash,337.66
2018-11-23,Dambulla,226.6,London,1.561,39,69,26.5,87,Mullaitivu,Thunderstorm,239.34
2016-07-30,Pettah,280.87,London,1.436,25,127,30.7,57,Ampara,Squall,305.97
2023-11-03,Dambulla,255.29,Doha,1.063,64,41,28.649278444905825,64,Ratnapura,Dust,300.63
2019-01-14,Dambulla,345.4,Doha,1.354,124,7,29.095442751965106,93,Jaffna,Sand,421.32
2022-01-13,Colombo,385.08,Doha,1.374,114,5,26.0,66,Kurunegala,Clouds,442.7
2020-05-12,Colombo,269.3,Dubai,1.081,0,112,28.96673753019432,67,Nuwara Eliya,Smoke,268.01
2020-09-03,Colombo,211.59,Paris,1.614,12,122,23.5,50,Kegalle,Clouds,222.84
2016-03-12,Dambulla,235.71,Doha,1.14,31,49,33.46893650674835,52,Gampaha,Dust,244.54
2022-05-05,Dambulla,294.98,Doha,1.173,93,56,20.25716309099092,74,Monaragala,Snow,280.72
2024-08-19,Colombo,448.42,Doha,1.214,119,6,28.5,73,Ampara,Thunderstorm,443.85
2020-06-09,Colombo,335.25,Paris,1.873,108,33,27.3,69,Ratnapura,Clear,334.58
2023-11-06,Dambulla,213.14,Dubai,1.072,7,122,27.4,69,Gampaha,Drizzle,226.12
2019-06-11,Colombo,245.59,Paris,1.395,22,127,23.244656385269387,54,Kurunegala,Fog,256.43
2018-07-08,Colombo,247.4,Doha,1.093,24,135,25.6,77,Puttalam,Clouds,253.97
2024-01-13,Pettah,336.33,Dubai,1.475,115,6,20.5,75,Jaffna,Rain,378.7
2022-05-08,Pettah,274.28,Doha,1.09,82,39,30.097917322848993,63,Kilinochchi,Snow,254.81
2023-07-23,Dambulla,332.85,London,1.973,125,9,27.4,57,Mannar,Clear,357.98
2022-08-16,Colombo,343.48,Paris,1.676,77,30,25.56468923749538,65,Trincomalee,Snow,339.22
2016-11-06,Pettah,297.39,London,1.628,74,42,21.853157111013843,41,Matale,Fog,320.67
2018-03-02,Dambulla,220.67,Paris,1.448,22,120,27.9,68,Matale,Clouds,253.97
2017-02-06,Dambulla,245.94,London,1.64,87,61,27.12483296855621,90,Jaffna,Sand,278.53
2022-04-29,Colombo,278.37,Dubai,1.074,22,122,27.275142180797815,66,Ampara,Haze,282.81
2018-12-04,Dambulla,202.0,London,1.685,20,111,25.495671564698533,68,Badulla,Smoke,211.38
2020-04-14,Pettah,366.88,London,1.977,134,4,30.3,73,Kilinochchi,Squall,391.58
2022-04-01,Pettah,216.31,London,1.413,14,115,29.0,80,Kurunegala,Rain,228.29
2020-04-28,Dambulla,193.57,Doha,1.002,15,110,24.7,80,Puttalam,Squall,199.23
2019-10-21,Colombo,257.01,London,1.588,8,122,31.6,76,Gampaha,Rain,279.92
2023-05-08,Pettah,221.78,London,1.477,16,128,34.99932563839653,59,Trincomalee,Ash,214.51
2024-09-28,Dambulla,217.24,London,1.515,14,125,31.1,100,Colombo,Thunderstorm,211.71
2023-09-12,Pettah,279.5,Doha,1.152,59,74,27.1,73,Ratnapura,Drizzle,284.11
2018-11-03,Pettah,265.41,Doha,1.09,70,60,29.7,96,Jaffna,Drizzle,294.94
2022-12-29,Pettah,296.07,London,1.745,74,61,22.887413810124887,60,Kurunegala,Haze,342.26
2024-09-21,Pettah,345.31,Doha,1.428,120,9,22.421898172206422,57,Kurunegala,Fog,384.04
2017-07-20,Dambulla,377.97,Doha,1.346,112,9,26.5,62,Colombo,Clouds,393.28
2018-11-22,Colombo,330.48,Doha,1.206,105,61,35.68557129265741,72,Ratnapura,Smoke,369.83
2020-05-24,Dambulla,217.19,Doha,1.021,1,127,28.525217093096146,82,Mannar,Snow,228.59
2017-02-03,Pettah,296.49,Paris,2.096,107,28,29.23467418842912,75,Jaffna,Sand,332.76
2021-02-27,Pettah,365.23,Doha,1.445,129,9,33.17761207749672,52,Polonnaruwa,Haze,411.12
2022-09-17,Dambulla,318.88,Doha,1.216,99,58,30.20515735731647,69,Batticaloa,Smoke,338.91
2022-09-05,Dambulla,255.81,London,1.606,18,127,31.60229803750258,46,Ampara,Dust,247.71
2021-10-30,Colombo,233.5,Dubai,1.145,11,117,33.47799284417196,45,Polonnaruwa,Dust,227.55
2020-06-25,Colombo,320.85,Paris,1.454,65,48,27.5,82,Batticaloa,Tornado,316.0
2024-02-23,Colombo,335.71,Paris,1.628,77,63,20.109510124365627,63,Vavuniya,Fog,339.28
2015-09-08,Colombo,285.13,Dubai,1.33,59,70,36.73866936083858,66,Matale,Haze,286.47
2016-05-26,Dambulla,199.09,Dubai,1.133,10,110,28.6,83,Polonnaruwa,Drizzle,204.35
2019-04-06,Pettah,269.42,Doha,1.013,24,128,30.7,58,Nuwara Eliya,Tornado,268.87
2020-05-30,Pettah,366.14,Paris,1.86,102,48,25.4,68,Ampara,Clouds,367.22
2017-05-27,Colombo,337.15,Dubai,1.205,79,25,25.233975747987145,78,Hambantota,Snow,338.34
2016-04-14,Dambulla,232.82,Doha,1.144,45,54,24.5,58,Kegalle,Tornado,227.65
2015-05-12,Pettah,208.69,Doha,0.997,0,126,26.7,86,Mannar,Drizzle,216.12
2024-02-07,Colombo,242.12,Doha,1.017,24,135,30.7,66,Trincomalee,Rain,261.9
2023-07-08,Colombo,247.01,Paris,1.356,31,63,31.8,47,Kegalle,Clear,255.16
2022-03-11,Dambulla,380.07,Dubai,1.478,125,8,30.4,67,Hambantota,Clear,424.58
2018-10-27,Dambulla,351.49,Dubai,1.293,102,33,31.121450596976395,66,Galle,Sand,388.39
2024-11-23,Colombo,283.66,London,1.51,17,135,28.987659748230286,58,Vavuniya,Ash,318.07
2016-06-16,Colombo,380.31,Doha,1.425,119,9,28.6,87,Puttalam,Drizzle,413.15
2023-09-23,Pettah,357.16,Dubai,1.528,108,47,15.057255193048109,61,Matara,Snow,339.57
2022-04-09,Colombo,469.41,London,2.059,127,1,25.5299159349858,75,Kandy,Ash,463.26
2016-04-26,Colombo,330.8,London,1.758,57,40,30.508210646471138,70,Kalutara,Sand,341.76
2017-08-27,Colombo,267.28,Dubai,1.178,8,129,28.290289619655642,77,Mullaitivu,Sand,269.63
2016-02-29,Colombo,331.93,Doha,1.209,84,42,33.7,36,Gampaha,Clear,363.58
2021-05-16,Colombo,355.7,Paris,1.911,95,41,29.93969074677001,55,Nuwara Eliya,Sand,367.86
2017-10-13,Dambulla,213.3,Paris,1.314,12,135,28.9,48,Polonnaruwa,Tornado,214.69
2016-03-09,Dambulla,290.68,Doha,1.124,44,57,33.96017751555129,51,Galle,Dust,324.85
2016-09-15,Pettah,283.75,Dubai,1.067,54,41,20.652323618270774,53,Vavuniya,Snow,294.34
2024-06-20,Dambulla,198.65,Paris,1.371,6,112,27.8,76,Polonnaruwa,Tornado,190.85
2017-09-30,Colombo,370.6,London,1.824,89,51,26.82720075727424,65,Mullaitivu,Dust,377.68
2021-08-31,Colombo,363.21,Paris,1.947,125,10,24.415932097081413,75,Ratnapura,Ash,377.93
2015-10-09,Dambulla,232.23,Paris,1.511,17,129,26.191588039271036,83,Kandy,Snow,247.96
2018-06-24,Colombo,245.96,Paris,1.479,21,113,25.6,73,Mullaitivu,Tornado,251.29
2021-04-17,Dambulla,364.49,Paris,1.898,115,3,28.2,52,Trincomalee,Squall,385.58
2023-02-15,Colombo,302.59,Paris,1.449,30,64,29.425181111562495,79,Colombo,Dust,347.09
2024-12-09,Dambulla,284.86,Doha,1.256,89,75,27.7,84,Mullaitivu,Drizzle,316.27
2018-02-15,Dambulla,202.16,London,1.505,5,118,31.11409981919571,51,Kilinochchi,Sand,230.04
2018-07-15,Colombo,244.6,Doha,1.077,19,129,24.5,62,Monaragala,Tornado,238.92
2022-05-19,Pettah,310.82,London,1.957,106,68,27.6,70,Matara,Squall,314.54
2021-03-15,Colombo,281.42,Paris,1.605,16,118,20.749874493222883,85,Kandy,Fog,296.31
2024-01-26,Pettah,291.74,Paris,1.592,23,119,27.627936969003105,70,Ampara,Smoke,327.53
2024-01-15,Dambulla,313.71,Doha,1.076,89,79,31.507658027659822,77,Kalutara,Ash,349.25
2015-12-22,Pettah,257.73,Dubai,1.111,32,54,22.7,48,Kurunegala,Clouds,296.98
2021-05-26,Dambulla,230.07,London,1.525,8,130,30.0,67,Galle,Drizzle,226.91
2017-03-04,Colombo,273.47,Doha,1.085,20,123,23.9,61,Nuwara Eliya,Clear,313.83
2021-11-30,Dambulla,285.12,Dubai,1.214,49,74,27.320406969657896,61,Nuwara Eliya,Dust,318.78
2017-04-24,Dambulla,347.87,Dubai,1.538,123,9,32.169429416446526,78,Mannar,Fog,353.07
2023-10-24,Pettah,242.59,Doha,0.977,26,28,33.527574648544466,58,Matale,Ash,244.32
2016-05-31,Pettah,278.07,Paris,1.796,88,45,28.2,69,Hambantota,Clear,283.49
2020-07-19,Dambulla,215.2,Dubai,1.242,46,79,30.6304381546077,50,Kegalle,Ash,236.14
2017-01-27,Pettah,241.84,Dubai,1.193,6,131,34.94344105666684,67,Matara,Dust,250.19
2017-01-01,Pettah,370.07,Paris,1.845,130,2,21.834160649323916,84,Anuradhapura,Ash,423.09
2024-04-27,Pettah,317.6,Dubai,1.325,98,78,30.7,62,Matale,Tornado,310.48
2017-09-23,Colombo,305.14,London,1.886,66,56,26.3,60,Ratnapura,Clear,319.04
2019-07-19,Dambulla,263.2,Dubai,1.338,109,43,33.75077087366787,63,Kilinochchi,Ash,258.08
2024-06-19,Dambulla,182.31,Dubai,1.02,12,132,24.6,85,Puttalam,Thunderstorm,192.11
2017-06-22,Pettah,306.57,Dubai,1.277,110,65,35.61913061837015,62,Gampaha,Sand,312.33
2021-04-22,Colombo,259.28,London,1.623,46,62,31.88349672446241,82,Ratnapura,Haze,235.44
2019-08-23,Dambulla,239.79,London,1.776,71,69,25.4,85,Ratnapura,Clear,250.75
2024-01-03,Colombo,241.9,London,1.507,36,72,25.8,86,Ratnapura,Thunderstorm,270.69
2016-04-25,Colombo,355.33,London,1.834,97,77,27.568429172415353,79,Batticaloa,Haze,369.63
2016-07-09,Colombo,240.12,Doha,1.013,9,131,28.5,67,Trincomalee,Thunderstorm,240.5
2021-08-18,Pettah,273.39,Dubai,1.112,28,73,32.7,56,Matale,Tornado,269.95
2015-10-22,Colombo,410.0,Dubai,1.475,111,1,31.4,54,Trincomalee,Thunderstorm,466.22
2015-01-23,Dambulla,255.51,London,1.451,24,134,34.41106329774744,59,Mullaitivu,Sand,287.74
2023-04-26,Colombo,205.97,Doha,0.965,8,126,30.7,68,Kegalle,Thunderstorm,198.09
2015-04-21,Dambulla,202.41,Dubai,1.129,5,135,29.1,55,Kurunegala,Clear,200.04
2024-09-29,Pettah,236.76,Doha,1.015,32,51,26.10337898587203,68,Kurunegala,Snow,229.13
2019-12-20,Pettah,297.95,London,1.727,68,63,36.65202820383373,68,Kilinochchi,Sand,325.31
2016-08-11,Dambulla,215.54,Dubai,1.035,22,120,28.2,84,Hambantota,Thunderstorm,203.61
2017-07-25,Colombo,275.48,London,1.538,53,63,28.1,100,Batticaloa,Rain,262.46
2021-03-20,Pettah,209.01,Paris,1.415,11,128,30.69805934843626,88,Jaffna,Dust,222.09
2022-09-01,Pettah,312.64,London,1.76,93,30,25.567519041181093,75,Puttalam,Sand,321.12
2022-04-05,Colombo,254.03,Paris,1.242,0,111,27.43912608024147,71,Nuwara Eliya,Smoke,259.81
2020-03-02,Dambulla,243.33,Dubai,1.252,23,111,21.375980781625476,53,Kandy,Fog,271.0
2022-12-08,Pettah,235.67,Dubai,1.067,15,117,28.3,47,Hambantota,Squall,265.91
2022-09-12,Dambulla,233.67,London,1.491,62,78,22.2,77,Kurunegala,Drizzle,226.67
2020-06-16,Pettah,245.59,Paris,1.424,1,121,28.0,65,Ampara,Thunderstorm,241.42
2024-06-18,Pettah,215.69,Dubai,1.079,8,134,31.2,56,Monaragala,Clouds,212.7
2018-04-24,Pettah,290.79,Dubai,1.219,67,61,27.2,69,Galle,Thunderstorm,305.33
2019-12-16,Dambulla,237.39,Paris,1.449,14,126,31.2,61,Galle,Squall,257.15
2016-06-10,Colombo,384.49,Doha,1.229,116,9,19.9,66,Hambantota,Clouds,380.68
2020-01-22,Pettah,231.13,Doha,1.061,9,115,37.13557337464234,54,Matale,Dust,246.7
2021-06-10,Pettah,252.15,London,1.635,61,76,35.3728975218435,57,Kilinochchi,Smoke,260.25
2020-08-21,Colombo,381.67,Dubai,1.502,125,5,22.4,60,Kegalle,Clouds,411.84
2022-01-13,Dambulla,252.99,Paris,1.455,47,38,28.412080973634936,61,Matale,Haze,279.37
2022-08-20,Colombo,266.18,London,1.874,61,30,27.5,73,Puttalam,Squall,270.16
2015-04-15,Dambulla,223.51,London,1.443,14,128,29.0,68,Mannar,Clouds,235.92
2019-02-20,Colombo,254.36,London,1.371,25,116,29.350324858195336,48,Monaragala,Ash,279.42
2023-10-06,Colombo,288.06,Doha,0.974,29,65,27.002325075422135,62,Galle,Dust,287.32
2018-06-13,Dambulla,342.5,Doha,1.342,124,2,22.6,55,Monaragala,Tornado,331.38
2017-06-24,Colombo,296.76,Dubai,1.266,71,47,25.8,66,Kurunegala,Drizzle,298.11
2017-05-26,Pettah,197.49,Doha,0.95,2,130,28.1,72,Anuradhapura,Clear,194.06
2016-01-25,Colombo,309.37,Doha,1.199,77,42,29.7,91,Mannar,Thunderstorm,349.95
2023-01-08,Pettah,190.15,Dubai,1.066,17,122,28.9,71,Monaragala,Thunderstorm,210.72
2024-09-28,Colombo,377.42,Doha,1.324,108,77,30.2,82,Mullaitivu,Rain,403.56
2021-01-05,Dambulla,288.87,Paris,1.73,82,56,25.6,76,Matara,Clear,337.44
2022-07-14,Pettah,238.88,Doha,1.024,29,61,30.9,57,Gampaha,Thunderstorm,251.86
2018-12-26,Dambulla,208.46,London,1.356,6,123,24.59253289905208,68,Hambantota,Mist,221.43
2017-11-10,Pettah,252.38,Paris,1.301,7,131,22.44504607310305,67,Nuwara Eliya,Snow,290.32
2021-12-22,Pettah,272.56,Doha,1.051,24,132,33.03491960529737,94,Kalutara,Haze,285.93
2020-05-21,Dambulla,232.18,Paris,1.572,22,127,34.3,78,Polonnaruwa,Drizzle,237.96
2016-03-28,Dambulla,233.05,Dubai,1.138,12,135,34.5,84,Mannar,Squall,266.64
2020-06-24,Pettah,220.85,London,1.447,20,115,28.1,96,Jaffna,Thunderstorm,217.68
2024-01-22,Dambulla,203.73,Dubai,1.107,4,133,25.739437860807307,65,Gampaha,Snow,228.26
2024-02-08,Colombo,284.02,Dubai,1.354,72,84,21.2,100,Anuradhapura,Rain,319.4
2019-05-05,Colombo,229.45,London,1.577,20,123,27.168239962050684,44,Kegalle,Smoke,230.2
2015-07-07,Colombo,383.95,London,2.017,124,3,26.98116547438738,71,Badulla,Mist,402.86
2018-11-25,Pettah,334.13,Dubai,1.428,116,7,26.4,84,Jaffna,Thunderstorm,369.5
2018-07-27,Pettah,223.97,Doha,0.957,19,131,29.409092364460754,62,Kurunegala,Ash,232.83
2017-11-17,Dambulla,224.31,Dubai,1.165,17,119,34.106906529176925,62,Mullaitivu,Dust,234.54
2015-06-23,Pettah,233.51,Doha,1.028,51,43,25.839293145376264,76,Puttalam,Dust,244.47
2016-02-20,Pettah,233.04,London,1.451,29,46,34.4,61,Polonnaruwa,Squall,271.12
2018-07-26,Dambulla,230.06,London,1.553,12,127,24.6,100,Kandy,Rain,246.53
2019-01-02,Colombo,358.58,Paris,1.706,91,33,28.0,100,Colombo,Drizzle,416.83
2023-12-24,Dambulla,261.54,London,1.595,44,57,33.28359746232283,75,Mullaitivu,Sand,287.16
2018-04-25,Dambulla,228.46,Dubai,1.169,0,114,26.97717444237328,64,Ampara,Mist,224.29
2022-04-13,Pettah,223.18,Dubai,1.067,14,124,27.4,72,Jaffna,Clouds,222.45
2018-01-13,Pettah,277.68,Doha,1.206,80,37,34.400011130645,75,Polonnaruwa,Sand,299.16
2021-04-30,Dambulla,352.51,Paris,1.931,114,1,26.6,48,Kurunegala,Clouds,376.93
2024-05-11,Dambulla,248.56,Doha,1.192,90,81,25.937442004865993,73,Jaffna,Mist,264.56
2017-03-11,Colombo,434.59,Paris,1.888,113,4,33.92592035552886,57,Mannar,Smoke,505.97
2016-09-09,Dambulla,288.05,Doha,1.156,83,32,29.64228832407423,79,Matara,Ash,283.14
2018-03-12,Dambulla,234.55,Doha,1.026,10,130,21.501741259495255,57,Vavuniya,Snow,261.09
2018-05-09,Pettah,267.14,Doha,0.974,14,116,25.6,76,Vavuniya,Thunderstorm,268.5
2023-09-23,Pettah,226.49,Doha,0.955,6,112,32.88897756246479,77,Mullaitivu,Haze,232.69
2018-08-13,Pettah,291.21,London,1.719,53,37,20.93962679559523,64,Galle,Mist,290.98
2017-01-09,Pettah,225.85,London,1.597,1,114,25.2,85,Batticaloa,Clouds,240.65
2019-03-16,Colombo,367.87,Paris,1.929,115,6,25.4,81,Hambantota,Rain,412.13
2022-02-21,Colombo,343.24,Doha,1.259,102,80,30.613306031612623,79,Badulla,Haze,384.84
2019-10-02,Colombo,353.25,Paris,1.838,78,70,25.8,61,Galle,Clear,352.31
2017-08-18,Pettah,229.92,Doha,0.985,13,122,27.87946377522495,82,Jaffna,Dust,233.41
2022-03-04,Colombo,208.96,Paris,1.443,15,111,20.31184320924859,66,Anuradhapura,Snow,231.83
2020-11-17,Pettah,194.42,London,1.418,15,117,28.633561949880104,63,Badulla,Ash,204.9
2024-06-29,Pettah,251.94,Paris,1.445,24,111,32.342773369025096,54,Mannar,Sand,257.69
2021-09-02,Dambulla,188.96,Doha,0.919,17,120,24.3,74,Ratnapura,Thunderstorm,178.87
2021-03-07,Dambulla,239.32,Doha,1.067,20,121,23.508206177496547,64,Ratnapura,Fog,250.1
2024-11-06,Dambulla,270.81,Paris,1.674,98,63,21.9,72,Kurunegala,Rain,295.84
2024-09-14,Pettah,308.83,Paris,1.712,77,25,27.7,57,Matale,Squall,300.29
2016-03-10,Dambulla,267.18,Dubai,1.228,48,61,25.81978102692446,74,Batticaloa,Sand,299.51
2020-10-12,Dambulla,230.66,Paris,1.289,11,119,33.1,53,Matale,Squall,229.06
2018-09-02,Dambulla,196.47,Doha,1.061,16,133,25.2,54,Kurunegala,Squall,194.44
2023-08-27,Colombo,228.26,Paris,1.534,27,48,28.122350283131215,55,Polonnaruwa,Snow,230.63
2016-12-17,Dambulla,209.06,London,1.321,4,121,31.4,61,Mannar,Tornado,233.04
2020-04-25,Pettah,217.55,Paris,1.543,7,125,30.703624786907625,62,Matale,Dust,219.51
2023-11-07,Colombo,358.01,London,2.019,109,70,29.2,68,Trincomalee,Squall,421.53
2019-06-26,Pettah,254.33,Paris,1.573,9,117,27.328169738166853,89,Batticaloa,Fog,264.07
2015-03-22,Colombo,323.7,London,1.503,50,37,31.316184272609398,60,Galle,Haze,380.01
2015-08-05,Colombo,250.22,London,1.512,20,117,21.0,69,Matara,Tornado,245.82
2023-04-24,Pettah,239.7,Paris,1.538,72,58,28.41483429771102,84,Anuradhapura,Smoke,237.9
2021-10-12,Colombo,273.7,Dubai,1.15,47,74,19.2,64,Kurunegala,Clouds,280.04
2018-01-15,Pettah,270.26,London,1.668,56,39,32.56883855630163,59,Matale,Haze,296.42
2017-09-02,Pettah,248.24,Paris,1.339,1,135,28.5,56,Galle,Rain,252.19
2017-01-07,Dambulla,224.25,Doha,1.004,2,127,30.72742651254388,71,Mullaitivu,Dust,258.38
2018-09-03,Colombo,265.68,Dubai,1.205,15,133,28.422892463383455,67,Gampaha,Fog,288.48
2022-08-15,Pettah,297.96,Paris,1.973,90,72,31.912847888174174,69,Mannar,Haze,305.45
2017-06-05,Dambulla,217.08,London,1.529,49,66,29.049725332593674,62,Kegalle,Dust,208.67
2017-03-25,Pettah,219.43,London,1.445,19,127,31.73775087507296,79,Ratnapura,Ash,224.81
2017-10-21,Pettah,252.12,Doha,1.1,55,85,32.04450477777675,55,Kilinochchi,Haze,250.16
2024-05-24,Colombo,508.84,Dubai,1.444,119,3,31.6,82,Kalutara,Drizzle,567.23
2022-08-14,Pettah,241.82,Doha,1.164,63,73,21.1696934061988,76,Puttalam,Smoke,256.27
2021-05-07,Dambulla,213.39,London,1.54,3,127,26.1,95,Ratnapura,Rain,217.07
2023-11-10,Dambulla,212.88,London,1.634,25,120,25.745676377286326,61,Kilinochchi,Mist,237.92
2024-09-19,Colombo,261.34,Paris,1.489,20,124,29.897314724454887,57,Gampaha,Snow,267.41
2019-06-18,Dambulla,217.87,Doha,1.024,15,119,25.3,86,Kandy,Thunderstorm,200.71
2024-06-06,Pettah,334.02,Doha,1.266,110,56,31.902602658851105,59,Trincomalee,Smoke,364.25
2020-04-28,Dambulla,258.73,London,1.498,82,46,26.4,60,Gampaha,Tornado,251.12
2015-10-21,Dambulla,255.27,Doha,1.16,57,59,26.17722656584926,70,Monaragala,Haze,255.59
2019-01-19,Pettah,218.78,Dubai,1.131,24,120,25.9,69,Hambantota,Clouds,250.77
2023-12-26,Pettah,205.99,London,1.656,11,129,24.088068750937378,81,Anuradhapura,Haze,233.32
2024-05-08,Pettah,274.56,Doha,1.046,60,83,32.0,56,Gampaha,Clouds,289.9
2020-09-30,Pettah,326.38,Doha,1.04,90,75,31.319244838712287,68,Colombo,Sand,334.59
2021-05-13,Pettah,315.49,London,1.7,85,27,22.0,72,Anuradhapura,Clear,323.06
2021-08-06,Dambulla,223.49,Doha,0.958,18,112,28.4,84,Batticaloa,Tornado,222.41
2023-08-02,Dambulla,363.94,Doha,1.415,117,5,32.90088882180102,37,Gampaha,Dust,351.27
2017-10-24,Colombo,282.81,Doha,1.033,51,46,31.2,62,Trincomalee,Squall,294.01
2016-02-14,Dambulla,256.31,Paris,1.698,63,27,29.96529092176066,61,Puttalam,Dust,285.15
2019-08-03,Dambulla,196.17,Doha,0.989,19,111,27.19970765422236,68,Puttalam,Ash,190.65
2020-01-28,Pettah,268.91,Dubai,1.287,82,71,26.10776802909091,80,Hambantota,Fog,295.09
2017-11-13,Dambulla,329.91,Doha,1.194,102,80,33.680043058981056,74,Kalutara,Dust,355.39
2023-10-13,Dambulla,233.81,Doha,1.089,57,84,30.2,82,Monaragala,Rain,250.34
2017-05-07,Dambulla,240.26,Dubai,1.224,98,66,30.608959963437567,72,Badulla,Ash,239.07
2017-12-17,Colombo,332.81,Dubai,1.152,79,50,30.3,69,Trincomalee,Drizzle,365.14
2019-06-20,Dambulla,227.23,London,1.395,14,135,26.9,71,Mullaitivu,Squall,234.21
2023-11-19,Dambulla,227.18,Paris,1.394,20,131,20.907427509374443,63,Kandy,Snow,253.63
2018-04-28,Colombo,249.12,Paris,1.308,5,122,30.315040437713748,89,Kandy,Ash,243.55
2022-12-02,Colombo,212.43,Dubai,1.207,8,130,27.671032943379288,71,Badulla,Mist,244.91
2016-06-25,Pettah,275.96,Doha,1.176,45,45,18.8259959660536,85,Colombo,Mist,267.48
2022-10-22,Pettah,240.82,Doha,0.887,5,133,28.83533121940178,47,Vavuniya,Smoke,251.52
2020-04-13,Colombo,304.02,Doha,1.149,66,61,27.4,63,Gampaha,Clear,311.17
2022-04-08,Pettah,392.17,Doha,1.218,119,10,28.9,94,Jaffna,Clear,418.25
2018-03-07,Dambulla,352.81,Paris,1.819,118,10,28.30000235034567,81,Colombo,Dust,383.17
2019-01-19,Colombo,312.24,Doha,1.257,103,69,32.0,48,Polonnaruwa,Tornado,345.43
2017-05-31,Pettah,305.97,Paris,1.634,74,71,28.805849159188117,81,Colombo,Fog,301.29
2023-04-30,Colombo,310.73,Doha,1.074,83,28,32.72083960248133,65,Ratnapura,Sand,304.29
2019-08-01,Colombo,318.62,Dubai,1.125,64,31,33.4,66,Gampaha,Thunderstorm,326.82
2015-09-07,Colombo,244.42,Dubai,1.076,6,123,33.88519805557126,49,Kilinochchi,Dust,243.36
2018-10-02,Colombo,274.77,Paris,1.534,17,135,24.3,83,Kalutara,Clouds,282.86
2022-02-23,Dambulla,299.53,Doha,1.114,79,59,27.1,57,Ampara,Drizzle,334.44
2017-02-13,Pettah,250.11,London,1.634,62,61,28.7,85,Badulla,Tornado,257.7
